measure_id	measure_name	location_id	location_name	sex_id	sex_name	age_id	age_name	cause_id	cause_name	metric_id	metric_name	year	val	upper	lower
1	Deaths	1	Global	3	Both	22	All ages	573	Anorexia nervosa	3	Rate	2019	0.003472434982	0.004225282416	0.003134251199
1	Deaths	1	Global	3	Both	22	All ages	574	Bulimia nervosa	1	Number	2019	49.60989593	72.24179429	36.43086995
1	Deaths	1	Global	3	Both	22	All ages	574	Bulimia nervosa	2	Percent	2019	8.78E-07	1.27E-06	6.50E-07
1	Deaths	1	Global	3	Both	22	All ages	574	Bulimia nervosa	3	Rate	2019	0.0006411647529	0.0009336623534	0.0004708373055
1	Deaths	1	Global	3	Both	22	All ages	587	Diabetes mellitus	1	Number	2019	1551170.102	1650674.79	1445555.398
1	Deaths	1	Global	3	Both	22	All ages	587	Diabetes mellitus	2	Percent	2019	0.02744385964	0.02865073938	0.02577167491
1	Deaths	1	Global	3	Both	22	All ages	587	Diabetes mellitus	3	Rate	2019	20.04752432	21.33353586	18.68254614
1	Deaths	1	Global	3	Both	22	All ages	588	Acute glomerulonephritis	1	Number	2019	10522.3608	12200.05997	7199.035782
1	Deaths	1	Global	3	Both	22	All ages	588	Acute glomerulonephritis	2	Percent	2019	0.0001861411351	0.0002131948579	0.0001280431988
1	Deaths	1	Global	3	Both	22	All ages	588	Acute glomerulonephritis	3	Rate	2019	0.1359923607	0.1576751632	0.09304127557
1	Deaths	1	Global	3	Both	22	All ages	589	Chronic kidney disease	1	Number	2019	1427231.543	1524547.618	1313734.737
1	Deaths	1	Global	3	Both	22	All ages	589	Chronic kidney disease	2	Percent	2019	0.02525066198	0.02657808332	0.02346220032
1	Deaths	1	Global	3	Both	22	All ages	589	Chronic kidney disease	3	Rate	2019	18.44572625	19.70345187	16.97887876
1	Deaths	1	Global	3	Both	22	All ages	591	Chronic kidney disease due to hypertension	1	Number	2019	450147.7612	525404.5563	381995.1086
1	Deaths	1	Global	3	Both	22	All ages	591	Chronic kidney disease due to hypertension	2	Percent	2019	0.007964894178	0.009190972252	0.006779264073
1	Deaths	1	Global	3	Both	22	All ages	591	Chronic kidney disease due to hypertension	3	Rate	2019	5.817768263	6.79039688	4.936954509
1	Deaths	1	Global	3	Both	22	All ages	717	Self-harm and interpersonal violence	1	Number	2019	1245962.014	1330178.858	1160945.029
1	Deaths	1	Global	3	Both	22	All ages	717	Self-harm and interpersonal violence	2	Percent	2019	0.02204309929	0.02325944594	0.02064738248
1	Deaths	1	Global	3	Both	22	All ages	717	Self-harm and interpersonal violence	3	Rate	2019	16.10297526	17.19140472	15.00420468
1	Deaths	1	Global	3	Both	22	All ages	718	Self-harm	1	Number	2019	759028.405	831856.5104	685390.3013
1	Deaths	1	Global	3	Both	22	All ages	718	Self-harm	2	Percent	2019	0.0134281106	0.01445315813	0.01213811297
1	Deaths	1	Global	3	Both	22	All ages	718	Self-harm	3	Rate	2019	9.809781912	10.75102183	8.858073474
1	Deaths	1	Global	3	Both	22	All ages	721	Self-harm by firearm	1	Number	2019	52694.32117	61872.90622	46320.00695
1	Deaths	1	Global	3	Both	22	All ages	721	Self-harm by firearm	2	Percent	2019	0.0009324854431	0.00109938758	0.000816831853
1	Deaths	1	Global	3	Both	22	All ages	721	Self-harm by firearm	3	Rate	2019	0.6810282662	0.7996534942	0.5986457994
1	Deaths	1	Global	3	Both	22	All ages	723	Self-harm by other specified means	1	Number	2019	706334.0839	777325.3423	633896.8704
1	Deaths	1	Global	3	Both	22	All ages	723	Self-harm by other specified means	2	Percent	2019	0.01249562516	0.01347798719	0.01116496474
1	Deaths	1	Global	3	Both	22	All ages	723	Self-harm by other specified means	3	Rate	2019	9.128753646	10.04625391	8.19256567
1	Deaths	1	Global	3	Both	22	All ages	724	Interpersonal violence	1	Number	2019	415179.5565	446992.7348	387534.5985
1	Deaths	1	Global	3	Both	22	All ages	724	Interpersonal violence	2	Percent	2019	0.007344926552	0.007778433271	0.006968793475
1	Deaths	1	Global	3	Both	22	All ages	724	Interpersonal violence	3	Rate	2019	5.365834634	5.776992291	5.008547598
1	Deaths	1	Global	3	Both	22	All ages	725	Physical violence by firearm	1	Number	2019	177468.2493	192650.872	163861.7729
1	Deaths	1	Global	3	Both	22	All ages	725	Physical violence by firearm	2	Percent	2019	0.003139677767	0.003354318792	0.00294053177
1	Deaths	1	Global	3	Both	22	All ages	725	Physical violence by firearm	3	Rate	2019	2.293622756	2.489844947	2.117770884
1	Deaths	1	Global	3	Both	22	All ages	726	Physical violence by sharp object	1	Number	2019	98434.51974	110370.965	82649.88237
1	Deaths	1	Global	3	Both	22	All ages	726	Physical violence by sharp object	2	Percent	2019	0.001741402799	0.00194143626	0.00146189411
1	Deaths	1	Global	3	Both	22	All ages	726	Physical violence by sharp object	3	Rate	2019	1.272180547	1.426448719	1.068177839
1	Deaths	1	Global	3	Both	22	All ages	727	Physical violence by other means	1	Number	2019	139276.7875	152589.4691	126594.5585
1	Deaths	1	Global	3	Both	22	All ages	727	Physical violence by other means	2	Percent	2019	0.002463845985	0.002647872778	0.00227085823
1	Deaths	1	Global	3	Both	22	All ages	727	Physical violence by other means	3	Rate	2019	1.800031331	1.972086162	1.636124554
1	Deaths	1	Global	3	Both	22	All ages	729	Exposure to forces of nature	1	Number	2019	6075.812165	6685.127139	5516.797702
1	Deaths	1	Global	3	Both	22	All ages	729	Exposure to forces of nature	2	Percent	2019	0.0001075496065	0.0001196564997	9.63E-05
1	Deaths	1	Global	3	Both	22	All ages	729	Exposure to forces of nature	3	Rate	2019	0.07852458734	0.08639945337	0.07129981164
1	Deaths	1	Global	3	Both	22	All ages	741	Maternal deaths aggravated by HIV/AIDS	1	Number	2019	1588.854419	2293.174368	952.8636026
1	Deaths	1	Global	3	Both	22	All ages	741	Maternal deaths aggravated by HIV/AIDS	2	Percent	2019	2.81E-05	4.01E-05	1.72E-05
1	Deaths	1	Global	3	Both	22	All ages	741	Maternal deaths aggravated by HIV/AIDS	3	Rate	2019	0.02053456134	0.02963728404	0.01231493324
1	Deaths	1	Global	3	Both	22	All ages	842	Environmental heat and cold exposure	1	Number	2019	47460.64396	54440.31776	32161.29235
1	Deaths	1	Global	3	Both	22	All ages	842	Environmental heat and cold exposure	2	Percent	2019	0.0008398412637	0.0009512211322	0.0005659461734
1	Deaths	1	Global	3	Both	22	All ages	842	Environmental heat and cold exposure	3	Rate	2019	0.6133875407	0.7035937534	0.4156567289
1	Deaths	1	Global	3	Both	22	All ages	843	Ebola	1	Number	2019	3684.742046	4349.07178	3021.474054
1	Deaths	1	Global	3	Both	22	All ages	843	Ebola	2	Percent	2019	6.52E-05	7.71E-05	5.32E-05
1	Deaths	1	Global	3	Both	22	All ages	843	Ebola	3	Rate	2019	0.04762208586	0.05620796982	0.03904992398
1	Deaths	1	Global	3	Both	22	All ages	845	Acute lymphoid leukemia	1	Number	2019	47645.09055	52995.3932	39373.34452
1	Deaths	1	Global	3	Both	22	All ages	845	Acute lymphoid leukemia	2	Percent	2019	0.0008427123785	0.0009091008196	0.0006972861721
1	Deaths	1	Global	3	Both	22	All ages	845	Acute lymphoid leukemia	3	Rate	2019	0.6157713524	0.6849193603	0.5088662299
1	Deaths	1	Global	3	Both	22	All ages	846	Chronic lymphoid leukemia	1	Number	2019	44612.52833	50073.9763	40392.83924
1	Deaths	1	Global	3	Both	22	All ages	846	Chronic lymphoid leukemia	2	Percent	2019	0.0007894289027	0.0008897414248	0.0007208312112
1	Deaths	1	Global	3	Both	22	All ages	846	Chronic lymphoid leukemia	3	Rate	2019	0.5765781236	0.647162588	0.5220423125
1	Deaths	1	Global	3	Both	22	All ages	847	Acute myeloid leukemia	1	Number	2019	94056.27745	101442.0467	82648.61025
1	Deaths	1	Global	3	Both	22	All ages	847	Acute myeloid leukemia	2	Percent	2019	0.001664185702	0.001773066477	0.001443936623
1	Deaths	1	Global	3	Both	22	All ages	847	Acute myeloid leukemia	3	Rate	2019	1.215595573	1.311050217	1.068161398
1	Deaths	1	Global	3	Both	22	All ages	848	Chronic myeloid leukemia	1	Number	2019	29930.79193	33480.26251	27010.37037
1	Deaths	1	Global	3	Both	22	All ages	848	Chronic myeloid leukemia	2	Percent	2019	0.0005294697197	0.0005838415552	0.0004821625496
1	Deaths	1	Global	3	Both	22	All ages	848	Chronic myeloid leukemia	3	Rate	2019	0.3868294511	0.432703271	0.3490855428
1	Deaths	1	Global	3	Both	22	All ages	849	Non-melanoma skin cancer (squamous-cell carcinoma)	1	Number	2019	56053.55659	59792.38146	50414.84641
1	Deaths	1	Global	3	Both	22	All ages	849	Non-melanoma skin cancer (squamous-cell carcinoma)	2	Percent	2019	0.0009917770654	0.001047860095	0.0008967495709
1	Deaths	1	Global	3	Both	22	All ages	849	Non-melanoma skin cancer (squamous-cell carcinoma)	3	Rate	2019	0.7244434621	0.7727645214	0.6515680378
1	Deaths	1	Global	3	Both	22	All ages	854	Executions and police conflict	1	Number	2019	8769.313035	9925.370796	7707.67624
1	Deaths	1	Global	3	Both	22	All ages	854	Executions and police conflict	2	Percent	2019	0.0001551521109	0.0001742901258	0.0001369310291
1	Deaths	1	Global	3	Both	22	All ages	854	Executions and police conflict	3	Rate	2019	0.1133357432	0.1282767842	0.09961501107
1	Deaths	1	Global	3	Both	22	All ages	934	Drug-susceptible tuberculosis	1	Number	2019	1061285.074	1186121.948	924214.844
1	Deaths	1	Global	3	Both	22	All ages	934	Drug-susceptible tuberculosis	2	Percent	2019	0.01877219013	0.0207170852	0.0166868879
1	Deaths	1	Global	3	Both	22	All ages	934	Drug-susceptible tuberculosis	3	Rate	2019	13.71618645	15.32959446	11.94467295
1	Deaths	1	Global	3	Both	22	All ages	935	Zika virus	1	Number	2019	2.8772991	4.310400991	1.702021135
1	Deaths	1	Global	3	Both	22	All ages	935	Zika virus	2	Percent	2019	5.09E-08	7.53E-08	3.05E-08
1	Deaths	1	Global	3	Both	22	All ages	935	Zika virus	3	Rate	2019	3.72E-05	5.57E-05	2.20E-05
1	Deaths	1	Global	3	Both	22	All ages	938	Alcoholic cardiomyopathy	1	Number	2019	71723.07462	81994.91262	60166.47255
1	Deaths	1	Global	3	Both	22	All ages	938	Alcoholic cardiomyopathy	2	Percent	2019	0.00126921942	0.001454824661	0.001067887531
1	Deaths	1	Global	3	Both	22	All ages	938	Alcoholic cardiomyopathy	3	Rate	2019	0.9269583528	1.059712924	0.7775993233
1	Deaths	1	Global	3	Both	22	All ages	345	Malaria	1	Number	2019	643380.8953	1153663.57	301600.516
1	Deaths	1	Global	3	Both	22	All ages	345	Malaria	2	Percent	2019	0.01137307645	0.02044849831	0.005476432445
1	Deaths	1	Global	3	Both	22	All ages	345	Malaria	3	Rate	2019	8.315138442	14.91009816	3.89792433
1	Deaths	1	Global	3	Both	22	All ages	346	Chagas disease	1	Number	2019	9487.781492	16518.65266	5499.967848
1	Deaths	1	Global	3	Both	22	All ages	346	Chagas disease	2	Percent	2019	0.0001679110229	0.0002949679531	9.77E-05
1	Deaths	1	Global	3	Both	22	All ages	346	Chagas disease	3	Rate	2019	0.1226213231	0.2134892173	0.07108230042
1	Deaths	1	Global	3	Both	22	All ages	347	Leishmaniasis	1	Number	2019	5713.154837	18668.74217	1692.812166
1	Deaths	1	Global	3	Both	22	All ages	347	Leishmaniasis	2	Percent	2019	0.0001010922984	0.0003303901908	3.07E-05
1	Deaths	1	Global	3	Both	22	All ages	347	Leishmaniasis	3	Rate	2019	0.07383755682	0.241277254	0.02187812479
1	Deaths	1	Global	3	Both	22	All ages	348	Visceral leishmaniasis	1	Number	2019	5713.154837	18668.74217	1692.812166
1	Deaths	1	Global	3	Both	22	All ages	348	Visceral leishmaniasis	2	Percent	2019	0.0001010922984	0.0003303901908	3.07E-05
1	Deaths	1	Global	3	Both	22	All ages	348	Visceral leishmaniasis	3	Rate	2019	0.07383755682	0.241277254	0.02187812479
1	Deaths	1	Global	3	Both	22	All ages	350	African trypanosomiasis	1	Number	2019	1360.115211	2576.228139	609.400453
1	Deaths	1	Global	3	Both	22	All ages	350	African trypanosomiasis	2	Percent	2019	2.40E-05	4.45E-05	1.10E-05
1	Deaths	1	Global	3	Both	22	All ages	350	African trypanosomiasis	3	Rate	2019	0.01757830604	0.03329550782	0.007875970783
1	Deaths	1	Global	3	Both	22	All ages	351	Schistosomiasis	1	Number	2019	11514.28805	13275.64685	10135.91399
1	Deaths	1	Global	3	Both	22	All ages	351	Schistosomiasis	2	Percent	2019	0.0002036302842	0.0002295269443	0.0001798068904
1	Deaths	1	Global	3	Both	22	All ages	351	Schistosomiasis	3	Rate	2019	0.1488121576	0.171576188	0.1309978718
1	Deaths	1	Global	3	Both	22	All ages	352	Cysticercosis	1	Number	2019	1045.713685	1408.851795	714.662023
1	Deaths	1	Global	3	Both	22	All ages	352	Cysticercosis	2	Percent	2019	1.85E-05	2.48E-05	1.27E-05
1	Deaths	1	Global	3	Both	22	All ages	352	Cysticercosis	3	Rate	2019	0.01351493979	0.018208184	0.009236385016
1	Deaths	1	Global	3	Both	22	All ages	353	Cystic echinococcosis	1	Number	2019	1349.35869	1762.451159	987.3189807
1	Deaths	1	Global	3	Both	22	All ages	353	Cystic echinococcosis	2	Percent	2019	2.39E-05	3.09E-05	1.75E-05
1	Deaths	1	Global	3	Both	22	All ages	353	Cystic echinococcosis	3	Rate	2019	0.01743928736	0.02277814821	0.01276023903
1	Deaths	1	Global	3	Both	22	All ages	357	Dengue	1	Number	2019	36055.06886	44467.88964	9176.305941
1	Deaths	1	Global	3	Both	22	All ages	357	Dengue	2	Percent	2019	0.0006378111995	0.0007785873009	0.0001651148524
1	Deaths	1	Global	3	Both	22	All ages	357	Dengue	3	Rate	2019	0.4659804033	0.5747087943	0.1185957725
1	Deaths	1	Global	3	Both	22	All ages	358	Yellow fever	1	Number	2019	4282.692874	8841.27653	1587.633228
1	Deaths	1	Global	3	Both	22	All ages	358	Yellow fever	2	Percent	2019	7.58E-05	0.0001598974897	2.82E-05
1	Deaths	1	Global	3	Both	22	All ages	358	Yellow fever	3	Rate	2019	0.0553500802	0.1142658088	0.02051877851
1	Deaths	1	Global	3	Both	22	All ages	359	Rabies	1	Number	2019	13743.43933	17938.53291	6019.131192
1	Deaths	1	Global	3	Both	22	All ages	359	Rabies	2	Percent	2019	0.0002431140833	0.000314614018	0.0001063411943
1	Deaths	1	Global	3	Both	22	All ages	359	Rabies	3	Rate	2019	0.1776219989	0.2318399344	0.07779203505
1	Deaths	1	Global	3	Both	22	All ages	360	Intestinal nematode infections	1	Number	2019	2089.602214	2638.175357	1644.727385
1	Deaths	1	Global	3	Both	22	All ages	360	Intestinal nematode infections	2	Percent	2019	3.69E-05	4.60E-05	2.97E-05
1	Deaths	1	Global	3	Both	22	All ages	360	Intestinal nematode infections	3	Rate	2019	0.02700629103	0.03409612173	0.02125667082
1	Deaths	1	Global	3	Both	22	All ages	361	Ascariasis	1	Number	2019	2089.602214	2638.175357	1644.727385
1	Deaths	1	Global	3	Both	22	All ages	361	Ascariasis	2	Percent	2019	3.69E-05	4.60E-05	2.97E-05
1	Deaths	1	Global	3	Both	22	All ages	361	Ascariasis	3	Rate	2019	0.02700629103	0.03409612173	0.02125667082
1	Deaths	1	Global	3	Both	22	All ages	365	Other neglected tropical diseases	1	Number	2019	13633.98542	33453.1728	9176.817498
1	Deaths	1	Global	3	Both	22	All ages	365	Other neglected tropical diseases	2	Percent	2019	0.000241115485	0.0005875107626	0.0001638982207
1	Deaths	1	Global	3	Both	22	All ages	365	Other neglected tropical diseases	3	Rate	2019	0.1762074024	0.43235316	0.1186023839
1	Deaths	1	Global	3	Both	22	All ages	366	Maternal disorders	1	Number	2019	196471.3519	225755.4159	171197.2513
1	Deaths	1	Global	3	Both	22	All ages	366	Maternal disorders	2	Percent	2019	0.00347422126	0.003903258582	0.003087105428
1	Deaths	1	Global	3	Both	22	All ages	366	Maternal disorders	3	Rate	2019	2.539221327	2.917692383	2.212575561
1	Deaths	1	Global	3	Both	22	All ages	367	Maternal hemorrhage	1	Number	2019	46464.1549	54089.22046	40302.87638
1	Deaths	1	Global	3	Both	22	All ages	367	Maternal hemorrhage	2	Percent	2019	0.0008217307055	0.0009417098148	0.0007174902425
1	Deaths	1	Global	3	Both	22	All ages	367	Maternal hemorrhage	3	Rate	2019	0.6005087863	0.6990561262	0.5208796207
1	Deaths	1	Global	3	Both	22	All ages	368	Maternal sepsis and other maternal infections	1	Number	2019	16840.00651	19633.70277	14224.94541
1	Deaths	1	Global	3	Both	22	All ages	368	Maternal sepsis and other maternal infections	2	Percent	2019	0.0002977121569	0.0003411207059	0.000258883585
1	Deaths	1	Global	3	Both	22	All ages	368	Maternal sepsis and other maternal infections	3	Rate	2019	0.2176424362	0.2537485303	0.1838450462
1	Deaths	1	Global	3	Both	22	All ages	369	Maternal hypertensive disorders	1	Number	2019	27834.03227	31559.67476	24296.12791
1	Deaths	1	Global	3	Both	22	All ages	369	Maternal hypertensive disorders	2	Percent	2019	0.000492238021	0.0005485354568	0.0004387624319
1	Deaths	1	Global	3	Both	22	All ages	369	Maternal hypertensive disorders	3	Rate	2019	0.3597306564	0.4078813449	0.3140063199
1	Deaths	1	Global	3	Both	22	All ages	370	Maternal obstructed labor and uterine rupture	1	Number	2019	10534.64394	12509.10309	8831.679111
1	Deaths	1	Global	3	Both	22	All ages	370	Maternal obstructed labor and uterine rupture	2	Percent	2019	0.0001862904012	0.0002165953937	0.0001595064236
1	Deaths	1	Global	3	Both	22	All ages	370	Maternal obstructed labor and uterine rupture	3	Rate	2019	0.1361511097	0.1616692766	0.1141417705
1	Deaths	1	Global	3	Both	22	All ages	374	Ectopic pregnancy	1	Number	2019	6452.234635	7513.107688	5495.590337
1	Deaths	1	Global	3	Both	22	All ages	374	Ectopic pregnancy	2	Percent	2019	0.0001140941429	0.0001302262312	9.90E-05
1	Deaths	1	Global	3	Both	22	All ages	374	Ectopic pregnancy	3	Rate	2019	0.08338952034	0.09710038177	0.07102572489
1	Deaths	1	Global	3	Both	22	All ages	375	Indirect maternal deaths	1	Number	2019	25213.78638	28952.35533	21675.92856
1	Deaths	1	Global	3	Both	22	All ages	375	Indirect maternal deaths	2	Percent	2019	0.0004458270588	0.0005031922213	0.0003953433936
1	Deaths	1	Global	3	Both	22	All ages	375	Indirect maternal deaths	3	Rate	2019	0.3258662574	0.3741840092	0.2801425223
1	Deaths	1	Global	3	Both	22	All ages	376	Late maternal deaths	1	Number	2019	13211.16875	16740.57353	10270.27088
1	Deaths	1	Global	3	Both	22	All ages	376	Late maternal deaths	2	Percent	2019	0.0002336286345	0.0002952710943	0.0001816999408
1	Deaths	1	Global	3	Both	22	All ages	376	Late maternal deaths	3	Rate	2019	0.1707428646	0.2163573514	0.1327343178
1	Deaths	1	Global	3	Both	22	All ages	379	Other maternal disorders	1	Number	2019	28767.84946	33303.18338	24751.74577
1	Deaths	1	Global	3	Both	22	All ages	379	Other maternal disorders	2	Percent	2019	0.000508693604	0.0005755013262	0.0004465143602
1	Deaths	1	Global	3	Both	22	All ages	379	Other maternal disorders	3	Rate	2019	0.3717994313	0.4304146772	0.3198947843
1	Deaths	1	Global	3	Both	22	All ages	380	Neonatal disorders	1	Number	2019	1882438.437	2237478.104	1605827.448
1	Deaths	1	Global	3	Both	22	All ages	380	Neonatal disorders	2	Percent	2019	0.03327093203	0.0382027922	0.02910342062
1	Deaths	1	Global	3	Both	22	All ages	380	Neonatal disorders	3	Rate	2019	24.32887941	28.91745827	20.75392297
1	Deaths	1	Global	3	Both	22	All ages	381	Neonatal preterm birth	1	Number	2019	663520.1229	788954.9836	560958.9354
1	Deaths	1	Global	3	Both	22	All ages	381	Neonatal preterm birth	2	Percent	2019	0.01172749825	0.01356150035	0.01012227353
1	Deaths	1	Global	3	Both	22	All ages	381	Neonatal preterm birth	3	Rate	2019	8.575420442	10.19655691	7.249906303
1	Deaths	1	Global	3	Both	22	All ages	382	Neonatal encephalopathy due to birth asphyxia and trauma	1	Number	2019	566975.7133	672551.272	475535.1405
1	Deaths	1	Global	3	Both	22	All ages	382	Neonatal encephalopathy due to birth asphyxia and trauma	2	Percent	2019	0.01002127542	0.01157191722	0.008611898767
1	Deaths	1	Global	3	Both	22	All ages	382	Neonatal encephalopathy due to birth asphyxia and trauma	3	Rate	2019	7.327667923	8.692140188	6.145878058
1	Deaths	1	Global	3	Both	22	All ages	383	Neonatal sepsis and other neonatal infections	1	Number	2019	226516.8477	275553.4877	190246.9207
1	Deaths	1	Global	3	Both	22	All ages	383	Neonatal sepsis and other neonatal infections	2	Percent	2019	0.004003434135	0.004729180617	0.003409963285
1	Deaths	1	Global	3	Both	22	All ages	383	Neonatal sepsis and other neonatal infections	3	Rate	2019	2.927533226	3.561289145	2.458775968
1	Deaths	1	Global	3	Both	22	All ages	384	Hemolytic disease and other neonatal jaundice	1	Number	2019	52741.50507	63409.06227	43379.47966
1	Deaths	1	Global	3	Both	22	All ages	384	Hemolytic disease and other neonatal jaundice	2	Percent	2019	0.0009321528966	0.001091833884	0.0007905828213
1	Deaths	1	Global	3	Both	22	All ages	384	Hemolytic disease and other neonatal jaundice	3	Rate	2019	0.6816380771	0.819506975	0.5606420419
1	Deaths	1	Global	3	Both	22	All ages	385	Other neonatal disorders	1	Number	2019	372684.2485	451840.1769	311263.6233
1	Deaths	1	Global	3	Both	22	All ages	385	Other neonatal disorders	2	Percent	2019	0.006586571331	0.00774808222	0.005612628652
1	Deaths	1	Global	3	Both	22	All ages	385	Other neonatal disorders	3	Rate	2019	4.816619741	5.839641264	4.022811586
1	Deaths	1	Global	3	Both	22	All ages	386	Nutritional deficiencies	1	Number	2019	251577.3527	289040.0656	221149.7393
1	Deaths	1	Global	3	Both	22	All ages	386	Nutritional deficiencies	2	Percent	2019	0.004449676194	0.005023462262	0.003963935451
1	Deaths	1	Global	3	Both	22	All ages	386	Nutritional deficiencies	3	Rate	2019	3.251418455	3.735591433	2.858168018
1	Deaths	1	Global	3	Both	22	All ages	387	Protein-energy malnutrition	1	Number	2019	212242.1175	246216.9807	185402.7929
1	Deaths	1	Global	3	Both	22	All ages	387	Protein-energy malnutrition	2	Percent	2019	0.003753792122	0.004297838191	0.003290910535
1	Deaths	1	Global	3	Both	22	All ages	387	Protein-energy malnutrition	3	Rate	2019	2.743044755	3.182140309	2.39616983
1	Deaths	1	Global	3	Both	22	All ages	511	Silicosis	1	Number	2019	12886.68586	16160.9242	10826.97659
1	Deaths	1	Global	3	Both	22	All ages	511	Silicosis	2	Percent	2019	0.0002279395105	0.0002830586188	0.0001929116205
1	Deaths	1	Global	3	Both	22	All ages	511	Silicosis	3	Rate	2019	0.1665492056	0.2088658881	0.1399292548
1	Deaths	1	Global	3	Both	22	All ages	512	Asbestosis	1	Number	2019	3571.710715	4052.089568	2576.03821
1	Deaths	1	Global	3	Both	22	All ages	512	Asbestosis	2	Percent	2019	6.32E-05	7.19E-05	4.57E-05
1	Deaths	1	Global	3	Both	22	All ages	512	Asbestosis	3	Rate	2019	0.04616125422	0.05236973305	0.03329305316
1	Deaths	1	Global	3	Both	22	All ages	513	Coal workers pneumoconiosis	1	Number	2019	3007.312008	3874.650947	2187.957286
1	Deaths	1	Global	3	Both	22	All ages	513	Coal workers pneumoconiosis	2	Percent	2019	5.32E-05	6.91E-05	3.81E-05
1	Deaths	1	Global	3	Both	22	All ages	513	Coal workers pneumoconiosis	3	Rate	2019	0.03886689186	0.05007649322	0.02827744478
1	Deaths	1	Global	3	Both	22	All ages	514	Other pneumoconiosis	1	Number	2019	3549.108344	4660.283026	2838.997881
1	Deaths	1	Global	3	Both	22	All ages	514	Other pneumoconiosis	2	Percent	2019	6.28E-05	8.14E-05	5.06E-05
1	Deaths	1	Global	3	Both	22	All ages	514	Other pneumoconiosis	3	Rate	2019	0.04586913824	0.06023010448	0.03669157817
1	Deaths	1	Global	3	Both	22	All ages	515	Asthma	1	Number	2019	461069.2625	559006.0464	366579.7397
1	Deaths	1	Global	3	Both	22	All ages	515	Asthma	2	Percent	2019	0.008157039567	0.009862531495	0.006526762966
1	Deaths	1	Global	3	Both	22	All ages	515	Asthma	3	Rate	2019	5.958919168	7.224666912	4.737724275
1	Deaths	1	Global	3	Both	22	All ages	516	Interstitial lung disease and pulmonary sarcoidosis	1	Number	2019	169833.3744	204802.1526	118755.9092
1	Deaths	1	Global	3	Both	22	All ages	516	Interstitial lung disease and pulmonary sarcoidosis	2	Percent	2019	0.003005179026	0.003643070226	0.002107393824
1	Deaths	1	Global	3	Both	22	All ages	516	Interstitial lung disease and pulmonary sarcoidosis	3	Rate	2019	2.194948639	2.646889681	1.53481683
1	Deaths	1	Global	3	Both	22	All ages	520	Other chronic respiratory diseases	1	Number	2019	39760.87379	46580.51191	31085.47159
1	Deaths	1	Global	3	Both	22	All ages	520	Other chronic respiratory diseases	2	Percent	2019	0.0007033039385	0.0008152578604	0.000550451553
1	Deaths	1	Global	3	Both	22	All ages	520	Other chronic respiratory diseases	3	Rate	2019	0.5138747087	0.6020125995	0.4017526813
1	Deaths	1	Global	3	Both	22	All ages	521	Cirrhosis and other chronic liver diseases	1	Number	2019	1472011.818	1578731.812	1374608.695
1	Deaths	1	Global	3	Both	22	All ages	521	Cirrhosis and other chronic liver diseases	2	Percent	2019	0.02604109586	0.02747020883	0.02486307914
1	Deaths	1	Global	3	Both	22	All ages	521	Cirrhosis and other chronic liver diseases	3	Rate	2019	19.02447235	20.40373545	17.76562172
1	Deaths	1	Global	3	Both	22	All ages	522	Cirrhosis and other chronic liver diseases due to hepatitis B	1	Number	2019	331266.7399	392126.6263	278542.6872
1	Deaths	1	Global	3	Both	22	All ages	522	Cirrhosis and other chronic liver diseases due to hepatitis B	2	Percent	2019	0.005860083831	0.006881413843	0.004966523598
1	Deaths	1	Global	3	Both	22	All ages	522	Cirrhosis and other chronic liver diseases due to hepatitis B	3	Rate	2019	4.281334468	5.067895563	3.599921949
1	Deaths	1	Global	3	Both	22	All ages	523	Cirrhosis and other chronic liver diseases due to hepatitis C	1	Number	2019	395022.1878	458584.3106	335832.2437
1	Deaths	1	Global	3	Both	22	All ages	523	Cirrhosis and other chronic liver diseases due to hepatitis C	2	Percent	2019	0.006988348438	0.008105861622	0.005972733573
1	Deaths	1	Global	3	Both	22	All ages	523	Cirrhosis and other chronic liver diseases due to hepatitis C	3	Rate	2019	5.105318177	5.926803326	4.340339634
1	Deaths	1	Global	3	Both	22	All ages	524	Cirrhosis and other chronic liver diseases due to alcohol use	1	Number	2019	371964.3409	438425.2927	314703.3127
1	Deaths	1	Global	3	Both	22	All ages	524	Cirrhosis and other chronic liver diseases due to alcohol use	2	Percent	2019	0.006580266429	0.007674346024	0.005587304864
1	Deaths	1	Global	3	Both	22	All ages	524	Cirrhosis and other chronic liver diseases due to alcohol use	3	Rate	2019	4.807315561	5.666265554	4.06726658
1	Deaths	1	Global	3	Both	22	All ages	525	Cirrhosis and other chronic liver diseases due to other causes	1	Number	2019	239517.9916	302873.9747	187991.4404
1	Deaths	1	Global	3	Both	22	All ages	525	Cirrhosis and other chronic liver diseases due to other causes	2	Percent	2019	0.004237453519	0.005305376051	0.003325480142
1	Deaths	1	Global	3	Both	22	All ages	525	Cirrhosis and other chronic liver diseases due to other causes	3	Rate	2019	3.095561702	3.914382676	2.429625848
1	Deaths	1	Global	3	Both	22	All ages	526	Digestive diseases	1	Number	2019	2557688.528	2716340.127	2389928.916
1	Deaths	1	Global	3	Both	22	All ages	526	Digestive diseases	2	Percent	2019	0.04524993043	0.04742421505	0.04296438764
1	Deaths	1	Global	3	Both	22	All ages	526	Digestive diseases	3	Rate	2019	33.05589948	35.1063334	30.88775241
1	Deaths	1	Global	3	Both	22	All ages	527	Peptic ulcer disease	1	Number	2019	236139.4912	261412.9161	216761.5105
